"area"	"key"	"local"
"1"	"AL"	"1"	"agricultural and industrial water supply"
"2"	"AL"	"5"	"claiborne lake (alabama river basin)"
"3"	"AL"	"6"	"dannelly lake (alabama river basin)"
"4"	"AL"	"7"	"lake purdy (cahaba river basin)"
"5"	"AL"	"9"	"lake harding (chattahoochee river basin)"
"6"	"AL"	"10"	"walter f. george lake (chattahoochee river basin)"
"7"	"AL"	"12"	"west point lake (chattahoochee river basin)"
"8"	"AL"	"13"	"jordan lake (coosa river basin)"
"9"	"AL"	"14"	"lay lake (coosa river basin)"
"10"	"AL"	"16"	"logan martin lake (coosa river basin)"
"11"	"AL"	"18"	"mitchell lake (coosa river basin)"
"12"	"AL"	"20"	"neely henry lake (coosa river basin)"
"13"	"AL"	"22"	"weiss lake (coosa river basin)"
"14"	"AL"	"24"	"big creek lake (escatawpa river basin)"
"15"	"AL"	"25"	"fish and wildlife"
"16"	"AL"	"32"	"incidental water contact and recreation"
"17"	"AL"	"33"	"limited warmwater fishery"
"18"	"AL"	"36"	"coffeeville lake (lower tombigbee river basin)"
"19"	"AL"	"37"	"outstanding alabama water"
"20"	"AL"	"44"	"gantt lake (perdido/escambia river basin)"
"21"	"AL"	"45"	"lake frank jackson (perdido/escambia river basin)"
"22"	"AL"	"46"	"lake jackson (perdido/escambia river basin)"
"23"	"AL"	"47"	"point a lake (perdido/escambia river basin)"
"24"	"AL"	"48"	"public water supply"
"25"	"AL"	"56"	"shellfish harvesting"
"26"	"AL"	"63"	"swimming and other whole body water-contact sports"
"27"	"AL"	"70"	"lake martin (tallapoosa river basin)"
"28"	"AL"	"73"	"r.l. harris lake (tallapoosa river basin)"
"29"	"AL"	"75"	"thurlow lake (tallapoosa river basin)"
"30"	"AL"	"76"	"yates lake (tallapoosa river basin)"
"31"	"AL"	"77"	"bear creek lake (tennessee river basin)"
"32"	"AL"	"78"	"cedar creek lake (tennessee river basin)"
"33"	"AL"	"79"	"guntersville lake (tennessee river basin)"
"34"	"AL"	"80"	"little bear creek lake (tennessee river basin)"
"35"	"AL"	"81"	"pickwick lake (tennessee river basin)"
"36"	"AL"	"82"	"upper bear creek lake (tennessee river basin)"
"37"	"AL"	"83"	"wheeler lake (tennessee river basin)"
"38"	"AL"	"84"	"wilson lake (tennessee river basin)"
"39"	"AL"	"85"	"aliceville lake (upper tombigbee river basin)"
"40"	"AL"	"86"	"demopolis lake (upper tombigbee river basin)"
"41"	"AL"	"87"	"gainesville lake (upper tombigbee river basin)"
"42"	"AL"	"88"	"bankhead lake (warrior river basin)"
"43"	"AL"	"89"	"holt lake (warrior river basin)"
"44"	"AL"	"90"	"inland lake (warrior river basin)"
"45"	"AL"	"91"	"lake tuscaloosa (warrior river basin)"
"46"	"AL"	"92"	"oliver lake (warrior river basin)"
"47"	"AL"	"93"	"smith lake (warrior river basin)"
"48"	"AL"	"96"	"warrior lake (warrior river basin)"
"49"	"AL"	"3904"	"toxic pollutant criteria - state waters"
"50"	"AK"	"105"	"contact recreation"
"51"	"AK"	"108"	"drinking water MCL {water supply (drinking, culinary and food processing); contact recreation}"
"52"	"AK"	"112"	"gold creek"
"53"	"AK"	"113"	"growth and propagation of fish, shellfish, other aquatic life, and wildlife"
"54"	"AK"	"115"	"harvesting for consumption of raw mollusks or other raw aquatic life"
"55"	"AK"	"117"	"irrigation water {water supply (agriculture, including irrigation and stock watering)}"
"56"	"AK"	"120"	"secondary recreation"
"57"	"AK"	"123"	"camp creek"
"58"	"AK"	"124"	"red dog creek"
"59"	"AK"	"125"	"sherman creek"
"60"	"AK"	"126"	"stockwater {water supply (agriculture, including irrigation and stock watering)}"
"61"	"AK"	"127"	"water supply (agriculture, including irrigation and stock watering)"
"62"	"AK"	"128"	"water supply (aquaculture)"
"63"	"AK"	"129"	"water supply (drinking, culinary and food processing)"
"64"	"AK"	"130"	"water supply (industrial)"
"65"	"AK"	"131"	"water supply (seafood processing)"
"66"	"AK"	"3901"	"aquatic life criteria for fresh waters {water supply (aquaculture); growth and propagation of fish, shellfish, other aquatic life, and wildlife}"
"67"	"AK"	"3902"	"aquatic life criteria for marine waters {water supply (aquaculture); water supply (seafood processing); growth and propagation of fish, shellfish, other aquatic life, and wildlife}"
"68"	"AK"	"3903"	"human health criteria for non-carcinogens {drinking, culinary, and food processing; growth and propagation of fish, shellfish, other aquatic life, and wildlife}"
"69"	"AK"	"5094"	"water supply (aquaculture); migration routes"
"70"	"AK"	"5095"	"water supply (aquaculture); spawning areas"
"71"	"AK"	"5096"	"water supply (aquaculture); rearing areas"
"72"	"AK"	"5097"	"water supply (aquaculture); egg & fry incubation"
"73"	"AK"	"5098"	"growth and propagation of fish, shellfish, other aquatic life, and wildlife; migration routes"
"74"	"AK"	"5099"	"growth and propagation of fish, shellfish, other aquatic life, and wildlife; spawning areas"
"75"	"AK"	"5100"	"growth and propagation of fish, shellfish, other aquatic life, and wildlife; rearing areas"
"76"	"AK"	"5101"	"growth and propagation of fish, shellfish, other aquatic life, and wildlife; egg & fry incubation"
"77"	"AK"	"5102"	"cook inlet"
"78"	"AZ"	"132"	"Agricultural Irrigation (AgI)"
"79"	"AZ"	"133"	"Agricultural Livestock Watering (AgL)"
"80"	"AZ"	"134"	"Aquatic and Wildlife (cold water) (A&Wc)"
"81"	"AZ"	"135"	"Aquatic and Wildlife (cold water) (A&Wc): lakes/reservoirs"
"82"	"AZ"	"138"	"Aquatic and Wildlife (effluent-dependent water) (A&Wedw)"
"83"	"AZ"	"139"	"Aquatic and Wildlife (effluent-dependent water) (A&Wedw): lakes/reservoirs"
"84"	"AZ"	"140"	"Aquatic and Wildlife (ephemeral) (A&We)"
"85"	"AZ"	"141"	"Aquatic and Wildlife (warm water) (A&Ww)"
"86"	"AZ"	"142"	"Aquatic and Wildlife (warm water) (A&Ww): lakes/reservoirs (all except urban)"
"87"	"AZ"	"143"	"Aquatic and Wildlife (warm water) (A&Ww): lakes/reservoirs (urban)"
"88"	"AZ"	"144"	"black river, tonto creek, and their perennial tributaries for any segments that are not located on tribal lands"
"89"	"AZ"	"145"	"colorado river - at imperial dam"
"90"	"AZ"	"146"	"colorado river - below hoover dam"
"91"	"AZ"	"147"	"colorado river - below parker dam"
"92"	"AZ"	"148"	"colorado river at the northern international boundary near morelos dam"
"93"	"AZ"	"149"	"discharge of wastewater to show low creek or its perennial tributaries upstream of and including fools hollow lake"
"94"	"AZ"	"150"	"discharge of wastewater to the san francisco river or its perennial tributaries upstream of luna lake dam"
"95"	"AZ"	"152"	"Domestic Water Source (DWS)"
"96"	"AZ"	"153"	"Fish Consumption (FC)"
"97"	"AZ"	"154"	"Full-Body Contact (FBC)/Partial-Body Contact (PBC); lakes/reservoirs (deep)"
"98"	"AZ"	"155"	"Full-Body Contact (FBC)/Partial-Body Contact (PBC); lakes/reservoirs (igneous)"
"99"	"AZ"	"156"	"Full-Body Contact (FBC)/Partial-Body Contact (PBC); lakes/reservoirs (sedimentary)"
"100"	"AZ"	"157"	"Full-Body Contact (FBC)/Partial-Body Contact (PBC); lakes/reservoirs (shallow)"
"101"	"AZ"	"158"	"Full-Body Contact (FBC)/Partial-Body Contact (PBC); lakes/reservoirs (urban)"
"102"	"AZ"	"159"	"Full-Body Contact (FBC)"
"103"	"AZ"	"160"	"little colorado river above lyman lake to above the amity ditch diversion near crossing of arizona highway 273 (applies only when in-stream turbidity is less than 50 ntu)"
"104"	"AZ"	"161"	"little colorado river and its tributaries above river reservoir in greer; south fork of little colorado river above south fork campground; and water canyon creek above apache-sitgreaves national forest boundary"
"105"	"AZ"	"162"	"little colorado river at the crossing of apache county road no. 124"
"106"	"AZ"	"163"	"oak creek from its headwaters to its confluence with the verde river and the west fork of oak creek from its headwaters to its confluence with oak creek"
"107"	"AZ"	"164"	"Partial-Body Contact (PBC)"
"108"	"AZ"	"165"	"salt river and its perennial tributaries above roosevelt lake for any segments that are not located on tribal lands"
"109"	"AZ"	"166"	"salt river below stewart mountain dam to its confluence with the verde river"
"110"	"AZ"	"167"	"san francisco river and its tributaries upstream of luna lake dam"
"111"	"AZ"	"168"	"show low creek and its tributaries upstream of and including fools hollow lake"
"112"	"AZ"	"169"	"surface waters"
"113"	"AZ"	"170"	"verde river and its perennial tributaries from the verde headwaters to bartlett lake"
"114"	"AZ"	"4263"	"Little Colorado River and its perennial tributaries upstream from: a. The headwaters to River Reservoir, b. South Fork of Little Colorado River at 34°00’49”/ 109°24’18” to above South Fork Campground at 34°04’49”/109°24’18”, and c. The headwaters of Water Canyon Creek to the Apache-Sitgreaves National Forest boundary"
"115"	"AZ"	"4264"	"From the Little Colorado River and State Route 260 at 34°06’39”/109°18’55” to Lyman Lake"
"116"	"AZ"	"4303"	"Domestic Water Source (DWS): lakes/reservoirs"
"117"	"AR"	"171"	"arkansas river (streams)"
"118"	"AR"	"172"	"arkansas river valley (streams)"
"119"	"AR"	"174"	"boston mountains"
"120"	"AR"	"175"	"boston mountains (streams)"
"121"	"AR"	"176"	"channel-altered delta (streams)"
"122"	"AR"	"178"	"lakes and reservoirs"
"123"	"AR"	"179"	"lakes and streams"
"124"	"AR"	"180"	"least-altered delta (streams)"
"125"	"AR"	"181"	"little river from millwood lake to its confluence with the red river"
"126"	"AR"	"182"	"mississippi river (streams)"
"127"	"AR"	"183"	"ouachita mountains"
"128"	"AR"	"184"	"ouachita mountains (streams)"
"129"	"AR"	"185"	"ouachita river (l. missouri r. to state line) streams"
"130"	"AR"	"186"	"ozark highlands"
"131"	"AR"	"187"	"ozark highlands (streams)"
"132"	"AR"	"188"	"primary contact waters"
"133"	"AR"	"191"	"range of site specific values"
"134"	"AR"	"192"	"red river (streams)"
"135"	"AR"	"194"	"secondary contact waters"
"136"	"AR"	"202"	"arkansas river"
"137"	"AR"	"203"	"arkansas river valley"
"138"	"AR"	"205"	"channel-altered delta"
"139"	"AR"	"207"	"least-altered delta"
"140"	"AR"	"208"	"mississippi river"
"141"	"AR"	"211"	"red river"
"142"	"AR"	"213"	"st. francis river"
"143"	"AR"	"215"	"springwater-influenced gulf coastal (streams)"
"144"	"AR"	"216"	"springwater-influenced gulf coastal"
"145"	"AR"	"217"	"st. francis river (streams)"
"146"	"AR"	"218"	"trout waters"
"147"	"AR"	"219"	"typical gulf coastal"
"148"	"AR"	"220"	"typical gulf coastal (streams)"
"149"	"AR"	"221"	"white river (streams)"
"150"	"AR"	"3905"	"All Waterbodies - Aquatic Life Criteria"
"151"	"AR"	"3906"	"All Waterbodies - Human Health Criteria"
"152"	"AR"	"5346"	"Beaver Lake"
"153"	"AR"	"5347"	"All waterbodies"
"154"	"CTR"	"4023"	"Aquatic Life Criteria"
"155"	"CTR"	"4024"	"Human Health Criteria"
"156"	"CA"	"224"	"ocean waters"
"157"	"CA"	"225"	"ocean waters, rec-1"
"158"	"CA"	"226"	"ocean waters, shellfish harvesting"
"159"	"CA"	"4363"	"Human Health Uses"
"160"	"CA"	"4364"	"Human Health and Wildlife Uses"
"161"	"CA"	"4365"	"Wildlife Uses"
"162"	"CA"	"4366"	"Tribal Subsistence (T-SUB) Use"
"163"	"CA"	"4367"	"REC-1"
"164"	"CA1"	"234"	"cold waters"
"165"	"CA1"	"243"	"inland surface waters, enclosed bays, and estuaries"
"166"	"CA1"	"252"	"municipal or domestic supply"
"167"	"CA1"	"262"	"range of site specific values"
"168"	"CA1"	"263"	"rec-1 waters"
"169"	"CA1"	"268"	"shell waters"
"170"	"CA1"	"272"	"spwn waters not listed in table 3-1"
"171"	"CA1"	"277"	"warm waters"
"172"	"CA1"	"278"	"warm, mar, sal waters not listed in table 3-1"
"173"	"CA1"	"279"	"waters not listed in table 3-1 designated as spwn waters during critical spawning and egg incubation periods"
"174"	"CA1"	"4383"	"Marine Habitat (MAR)"
"175"	"CA1"	"4384"	"Inland Saline Water Habitat (SAL)"
"176"	"CA1"	"4385"	"Warm Freshwater Habitat (WARM)"
"177"	"CA1"	"4386"	"Cold Freshwater Habitat (COLD)"
"178"	"CA1"	"4387"	"Spawning, Reproduction, and/or Early Development (SPWN)"
"179"	"CA2"	"281"	"agricultural supply"
"180"	"CA2"	"282"	"alameda creek watershed above niles"
"181"	"CA2"	"283"	"all tidal waters in the bay, downsteam of the carquinez bridge"
"182"	"CA2"	"284"	"all tidal waters in the bay, upsteam of the carquinez bridge"
"183"	"CA2"	"285"	"central bay and upstream"
"184"	"CA2"	"286"	"cold or warm freshwater habitat"
"185"	"CA2"	"287"	"water contact recreation- designated beach"
"186"	"CA2"	"288"	"water contact recreation- infrequently used area"
"187"	"CA2"	"289"	"water contact recreation- lightly used area"
"188"	"CA2"	"290"	"lower bay"
"189"	"CA2"	"291"	"lower bay south of the hayward shoals"
"190"	"CA2"	"292"	"lower south sf bay"
"191"	"CA2"	"293"	"water contact recreation- moderately used area"
"192"	"CA2"	"295"	"municipal supply"
"193"	"CA2"	"297"	"nontidal waters"
"194"	"CA2"	"298"	"nontidal waters designated as cold water habitat"
"195"	"CA2"	"299"	"nontidal waters designated as warm water habitat"
"196"	"CA2"	"300"	"alameda creek and tributaries"
"197"	"CA2"	"301"	"water contact recreation- steady state (all areas)"
"198"	"CA2"	"302"	"suisun bay, san pablo bay, central bay, and lower bay north of the hayward shoals"
"199"	"CA2"	"303"	"surface water with salinity is less than 5 ppt"
"200"	"CA2"	"305"	"surface water with salinity is greater than 5 ppt"
"201"	"CA2"	"307"	"walker creek, soulajule reservoir and all their tributaries; and in waters of the guadalupe river watershed, except los gatos creek and its tributaries upstream of vasona dam, lake elsman, lexington reservoir, and vasona lake"
"202"	"CA2"	"308"	"walker creek, soulajule reservoir and all tributaries"
"203"	"CA2"	"309"	"water contact recreation"
"204"	"CA2"	"310"	"where natural turbidity is greater than 50 ntu"
"205"	"CA2"	"4025"	"all waters"
"206"	"CA2"	"4403"	"Suisun Marsh"
"207"	"CA2"	"5184"	"surface water with salinity is greater than 10 ppt"
"208"	"CA2"	"5185"	"south san francisco bay"
"209"	"CA2"	"5186"	"san francisco bay"
"210"	"CA2"	"5187"	"surface water with salinity is less than 1 ppt"
"211"	"CA2"	"5188"	"shellfish harvesting"
"212"	"CA2"	"5189"	"noncontact recreation"
"213"	"CA2"	"5190"	"alameda creek watershed above niles- central basin"
"214"	"CA2"	"5191"	"alameda creek watershed above niles- fringe subbasins"
"215"	"CA3"	"314"	"agriculture - irrigation supply"
"216"	"CA3"	"315"	"agriculture - livestock watering"
"217"	"CA3"	"333"	"domestic or municipal supply"
"218"	"CA3"	"336"	"fish spawning (spwn)"
"219"	"CA3"	"340"	"inland surface waters, enclosed bays, and estuaries"
"220"	"CA3"	"341"	"agricultural supply (inland surface waters, enclosed bays, and estuaries)"
"221"	"CA3"	"342"	"freshwater habitat (cold) (inland surface waters, enclosed bays, and estuaries)"
"222"	"CA3"	"344"	"fish spawning (inland surface waters, enclosed bays, and estuaries)"
"223"	"CA3"	"345"	"freshwater habitat (cold, warm) (inland surface waters, enclosed bays, and estuaries)"
"224"	"CA3"	"346"	"irrigation supply (inland surface waters, enclosed bays, and estuaries)"
"225"	"CA3"	"347"	"livestock watering (inland surface waters, enclosed bays, and estuaries)"
"226"	"CA3"	"350"	"freshwater habitat (warm) (inland surface waters, enclosed bays, and estuaries)"
"227"	"CA3"	"362"	"marine habitat"
"228"	"CA3"	"366"	"ocean waters"
"229"	"CA3"	"371"	"range of site specific values (surface water quality objectives)"
"230"	"CA3"	"377"	"san lorenzo river - upper and lower"
"231"	"CA3"	"390"	"shellfish harvesting"
"232"	"CA3"	"399"	"water contact recreation (rec-1)"
"233"	"CA3"	"400"	"non-contact water recreation (rec-2)"
"234"	"CA3"	"401"	"where natural turbidity is between 0 and 50 jtu"
"235"	"CA3"	"402"	"where natural turbidity is between 50 and 100 ntu"
"236"	"CA3"	"403"	"where natural turbidity is greater than 100 jtu"
"237"	"CA3"	"3921"	"range of site specific values (median groundwater objectives)"
"238"	"CA4"	"406"	"cold beneficial use"
"239"	"CA4"	"415"	"inland surface waters"
"240"	"CA4"	"436"	"municipal and domestic water supply"
"241"	"CA4"	"437"	"outer harbor area of los angeles-long beach harbors"
"242"	"CA4"	"438"	"range of site specific values"
"243"	"CA4"	"523"	"warm beneficial use"
"244"	"CA4"	"524"	"water contact recreation"
"245"	"CA4"	"525"	"waters designated both cold and spwn"
"246"	"CA4"	"529"	"where natural turbidity is 0-50 ntu"
"247"	"CA5"	"530"	"american river (folsom dam to sacramento river)"
"248"	"CA5"	"531"	"cache creek (clear lake to yolo bypass), north fork cache creek, and bear creek (tributary to cache creek)"
"249"	"CA5"	"532"	"clear lake"
"250"	"CA5"	"533"	"cold and warm designated waters"
"251"	"CA5"	"534"	"deer creek, source to cosumnes river"
"252"	"CA5"	"535"	"delta waters"
"253"	"CA5"	"537"	"folsom lake"
"254"	"CA5"	"538"	"goose lake"
"255"	"CA5"	"539"	"harley gulch (tributary to cache creek)"
"256"	"CA5"	"540"	"inland surface waters"
"257"	"CA5"	"541"	"inland surface waters designated rec-1"
"258"	"CA5"	"545"	"municipal supply"
"259"	"CA5"	"546"	"new alamo creek, from old alamo creek to ulatis creek; ulatis creek, from new alamo creek to cache slough"
"260"	"CA5"	"547"	"north fork of the american river from the source to folsom lake; middle fork of the american river from the source to folsom lake; south fork of the american river from the source to folsom lake; american river from folsom dam to sacramento river"
"261"	"CA5"	"548"	"north fork of the feather river; middle fork of the feather river from little last chance creek to lake oroville; feather river from the fish barrier dam at oroville to sacramento river"
"262"	"CA5"	"550"	"sacramento river"
"263"	"CA5"	"551"	"sacramento river and its tributaries above state hwy 32 bridge at hamilton city"
"264"	"CA5"	"553"	"sacramento river from keswick dam to the i streetbridge at city of sacramento (13, 30); american riverfrom folsom dam to the sacramento river (51); folsomlake (50); and the sacramento-san joaquin delta."
"265"	"CA5"	"555"	"sacramento river from shasta dam to colusa basin drain (13) and the sacramento river from the colusa basin drain to i street bridge (30). featherriver from fish barrier dam to sacramento river (40)."
"266"	"CA5"	"556"	"sacramento-san joaquin delta and yolo bypass waterways listed in appendix 43"
"267"	"CA5"	"559"	"san joaquin river from mendota dam to vernalis (reaches include mendota dam to sack dam (70),sack dam to mouth of merced river (71), mouthof merced river to vernalis (83))"
"268"	"CA5"	"560"	"san joaquin river from mendota dam to vernalis (reaches include mendota dam to sack dam (70), sack dam to mouth of mercedriver (71), mouth of merced river to vernalis (83)), delta waterways"
"269"	"CA5"	"561"	"san joaquin river, friant dam to mendota pool"
"270"	"CA5"	"562"	"san joaquin river, mouth of the merced river to vernalis"
"271"	"CA5"	"563"	"range of site-specific values"
"272"	"CA5"	"567"	"where natural turbidity is 50-100 ntu"
"273"	"CA5"	"568"	"where natural turbidity is between 0 and 5 ntu"
"274"	"CA5"	"569"	"where natural turbidity is between 5 and 50 ntu"
"275"	"CA5"	"571"	"where natural turbidity is between 50 and 100 ntu"
"276"	"CA5"	"572"	"where natural turbidity is greater than 100 ntu"
"277"	"CA5"	"4404"	"San Joaquin River between the Mouth of Merced River and the Airport Way Bridge near Vernalis"
"278"	"CA5"	"4405"	"Waterbodies listed in Table III-2A"
"279"	"CA6"	"573"	"all surface waters"
"280"	"CA6"	"601"	"eagle lake"
"281"	"CA6"	"606"	"east fork carson river"
"282"	"CA6"	"609"	"range of site-specific values: fallen leaf lake, lake tahoe hydrologic unit (table 3-13)"
"283"	"CA6"	"612"	"fisheries management"
"284"	"CA6"	"637"	"lake tahoe hydrologic unit"
"285"	"CA6"	"643"	"little truckee river hydrologic unit"
"286"	"CA6"	"660"	"mojave river (just upstream of camp cady ranch building complex)"
"287"	"CA6"	"692"	"surface waters - cold and warm beneficial uses"
"288"	"CA6"	"693"	"surface waters - not including cold and warm beneficial uses"
"289"	"CA6"	"697"	"susanville hydrologic unit - eagle lake"
"290"	"CA6"	"698"	"susanville hydrologic unit - honey lake"
"291"	"CA6"	"699"	"susanville hydrologic unit - middle basin 4a"
"292"	"CA6"	"701"	"susanville hydrologic unit - north basin 6b"
"293"	"CA6"	"702"	"susanville hydrologic unit - south basin 11"
"294"	"CA6"	"705"	"range of site-specific values: east and west fork carson river hydrologic unit (table 3-15)"
"295"	"CA6"	"717"	"truckee river hydrologic unit"
"296"	"CA6"	"720"	"range of site-specific values: antelope hydrologic unit"
"297"	"CA6"	"721"	"range of site-specific values: east and west fork carson river hydrologic unit (table 3-14)"
"298"	"CA6"	"722"	"range of site-specific values: lake tahoe hydrologic unit"
"299"	"CA6"	"724"	"range of site-specific values: mojave hydrologic unit"
"300"	"CA6"	"725"	"range of site-specific values: mono hydrologic unit"
"301"	"CA6"	"726"	"range of site-specific values: owens hydrologic unit"
"302"	"CA6"	"727"	"range of site-specific: pine creek"
"303"	"CA6"	"729"	"range of site-specific values: susanville hydrologic unit (table 3-9)"
"304"	"CA6"	"730"	"range of site-specific values: little truckee river hydrologic unit (table 3-10)"
"305"	"CA6"	"732"	"range of site-specific values: truckee river hydrologic unit (table 3-11)"
"306"	"CA6"	"733"	"range of site-specific values: surprise valley hydrologic unit"
"307"	"CA6"	"734"	"range of site-specific values: susanville hydrologic unit, eagle drainage (table 3-8)"
"308"	"CA6"	"739"	"west fork carson river"
"309"	"CA6"	"742"	"west fork mojave river"
"310"	"CA7"	"748"	"alamo river"
"311"	"CA7"	"749"	"coachella valley drains"
"312"	"CA7"	"750"	"coachella valley storm water channel"
"313"	"CA7"	"752"	"colorado river"
"314"	"CA7"	"753"	"imperial valley drains"
"315"	"CA7"	"754"	"new river"
"316"	"CA7"	"755"	"new river at international boundary"
"317"	"CA7"	"756"	"palo verde valley drains"
"318"	"CA7"	"757"	"salton sea"
"319"	"CA7"	"758"	"all surface waters"
"320"	"CA7"	"759"	"water contact recreation (rec i)"
"321"	"CA7"	"760"	"non-contact water recreation"
"322"	"CA7"	"761"	"waters designated cold"
"323"	"CA7"	"762"	"waters designated cold and warm"
"324"	"CA7"	"763"	"waters designated warm"
"325"	"CA7"	"3942"	"municipal and domestic supply"
"326"	"CA8"	"768"	"water contact recreation (rec i) - bays and estuaries"
"327"	"CA8"	"769"	"shellfish harvesting - bays and estuaries"
"328"	"CA8"	"783"	"enclosed bays and estuaries"
"329"	"CA8"	"790"	"municipal or domestic supply"
"330"	"CA8"	"791"	"inland surface waters"
"331"	"CA8"	"796"	"water contact recreation (rec i) - inland surface waters"
"332"	"CA8"	"797"	"non-contact water recreation (rec ii) - inland surface waters"
"333"	"CA8"	"821"	"water contact recreation (rec i) - ocean waters"
"334"	"CA8"	"822"	"shellfish harvesting - ocean waters"
"335"	"CA8"	"831"	"range of site-specific criteria"
"336"	"CA8"	"833"	"water contact recreation (rec i)"
"337"	"CA8"	"848"	"santa ana river"
"338"	"CA8"	"866"	"where natural turbidity is 0-50 ntu"
"339"	"CA8"	"867"	"where natural turbidity is 50-100 ntu"
"340"	"CA8"	"868"	"where natural turbidity is greater than 100 ntu"
"341"	"CA9"	"870"	"agua hedionda"
"342"	"CA9"	"874"	"bays and estuaries"
"343"	"CA9"	"880"	"cold freshwater habitat and warm freshwater habitat"
"344"	"CA9"	"881"	"water contact recreation (rec-1)"
"345"	"CA9"	"891"	"inland surface waters"
"346"	"CA9"	"892"	"inland surface waters, enclosed bays and estuaries, coastal lagoons"
"347"	"CA9"	"893"	"irrigation"
"348"	"CA9"	"900"	"marine, estuarine, or saline beneficial uses"
"349"	"CA9"	"909"	"municipal or domestic supply"
"350"	"CA9"	"910"	"municipal water supply"
"351"	"CA9"	"914"	"ocean waters"
"352"	"CA9"	"920"	"primary drinking water"
"353"	"CA9"	"943"	"non-contact recreation (rec-2)"
"354"	"CA9"	"944"	"shellfish harvesting (shell)"
"355"	"CA9"	"3943"	"whole fish handling (san diego bay)"
"356"	"CA9"	"3944"	"range of site-specific criteria"
"357"	"CO"	"951"	"agriculture"
"358"	"CO"	"952"	"all surface waters"
"359"	"CO"	"953"	"arkansas river basin"
"360"	"CO"	"954"	"class 1 - cold water biota"
"361"	"CO"	"955"	"class 1 - warm water biota"
"362"	"CO"	"956"	"class 1 cold water biota"
"363"	"CO"	"957"	"class 1 cold water biota, cool water"
"364"	"CO"	"958"	"class 1 cold water biota, cutthroat"
"365"	"CO"	"959"	"class 1 cold water biota, cutthroat/spawning"
"366"	"CO"	"960"	"class 1 cold water biota, spawning"
"367"	"CO"	"961"	"class 1 warm water"
"368"	"CO"	"962"	"class 1 warm water biota"
"369"	"CO"	"963"	"class 1 warm water biota, spawning"
"370"	"CO"	"964"	"class 2"
"371"	"CO"	"965"	"class 2 cold"
"372"	"CO"	"966"	"class 2 warm"
"373"	"CO"	"967"	"class e and class u"
"374"	"CO"	"968"	"class n"
"375"	"CO"	"969"	"class p"
"376"	"CO"	"970"	"colorado river basin - at imperial dam"
"377"	"CO"	"971"	"colorado river basin - below hoover dam"
"378"	"CO"	"972"	"colorado river basin - below parker dam"
"379"	"CO"	"973"	"domestic water supply"
"380"	"CO"	"974"	"drinking water supply"
"381"	"CO"	"975"	"gunnison and lower dolores river basins"
"382"	"CO"	"977"	"lower colorado river basin"
"383"	"CO"	"978"	"recreational - class e existing primary contact"
"384"	"CO"	"979"	"recreational - class n not primary contact use"
"385"	"CO"	"980"	"recreational - class p potential primary contact"
"386"	"CO"	"981"	"rio grande basin"
"387"	"CO"	"982"	"san juan and dolores basins"
"388"	"CO"	"983"	"san juan, gunnison and lower dolores basins"
"389"	"CO"	"984"	"south platte river basin laramie river basin republican river basin smoky hill river basin"
"390"	"CO"	"985"	"south platte, laramie, republican and smoky hill basins"
"391"	"CO"	"986"	"upper colorado and north platte river basin"
"392"	"CO"	"987"	"water + fish"
"393"	"CO"	"4026"	"aquatic life"
"394"	"CO"	"4027"	"fish ingestion"
"395"	"CO"	"5288"	"class 1 cold water biota - rivers and streams: tier I"
"396"	"CO"	"5289"	"class 1 cold water biota - rivers and streams: tier II"
"397"	"CO"	"5290"	"class 1 cold water biota - lakes and reservoirs"
"398"	"CO"	"5291"	"class 1 cold water biota - large lakes and reservoirs"
"399"	"CO"	"5292"	"class 1 warm water biota - rivers and streams: tier I"
"400"	"CO"	"5293"	"class 1 warm water biota - rivers and streams: tier II"
"401"	"CO"	"5294"	"class 1 warm water biota - rivers and streams: tier III"
"402"	"CO"	"5295"	"class 1 warm water biota - lakes and reservoirs"
"403"	"CO"	"5296"	"class 2 cold water biota - rivers and streams: tier I"
"404"	"CO"	"5297"	"class 2 cold water biota - rivers and streams: tier II"
"405"	"CO"	"5298"	"class 2 cold water biota - lakes and reservoirs"
"406"	"CO"	"5299"	"class 2 cold water biota - large lakes and reservoirs"
"407"	"CO"	"5300"	"class 2 warm water biota - rivers and streams: tier I"
"408"	"CO"	"5301"	"class 2 warm water biota - rivers and streams: tier II"
"409"	"CO"	"5302"	"class 2 warm water biota - rivers and streams: tier III"
"410"	"CO"	"5303"	"class 2 warm water biota - lakes and reservoirs"
"411"	"CO"	"5304"	"lakes and reservoirs, cold > 25 acres"
"412"	"CO"	"5305"	"lakes and reservoirs, warm > 25 acres"
"413"	"CO"	"5306"	"lakes and reservoirs < = 25 acres"
"414"	"CO"	"5307"	"direct use water supply lakes and reservoirs, cold > 25 acres"
"415"	"CO"	"5308"	"direct use water supply lakes and reservoirs, warm > 25 acres"
"416"	"CO"	"5309"	"direct use water supply lakes and reservoirs < = 25 acres"
"417"	"CO"	"5310"	"rivers and streams - cold"
"418"	"CO"	"5311"	"rivers and streams - warm"
"419"	"CO"	"5312"	"Arkansas River Basin site-specific standards"
"420"	"CO"	"5313"	"Upper Colorado and North Platte River Basin site-specific standards"
"421"	"CO"	"5314"	"San Juan and Dolores Basins site-specific standards"
"422"	"CO"	"5315"	"Gunnison and Lower Dolores river Basins site-specific standards"
"423"	"CO"	"5316"	"Rio Grande Basin site-specific standards"
